TA_F,SW_IN_F,LW_IN_F,LW_OUT,VPD_F,PA_F,WS_F,NETRAD,G_F_MDS,LE_F_MDS,SWC_F_MDS_1_QC,SWC_F_MDS_1,AET_MS,SWI,PET_P,PET_PT,PET_PM,PET_HS,PET_OD,PET_Ham,PET_TH,PET_BR,AET_NLF1_P,AET_NLF1_PM,AET_NLF1_PT,AET_NLF1_HS,AET_NLF1_OD,AET_NLF1_Ham,AET_NLF1_TH,AET_NLF1_BR,AET_NLF2_P,AET_NLF2_PM,AET_NLF2_PT,AET_NLF2_HS,AET_NLF2_OD,AET_NLF2_Ham,AET_NLF2_TH,AET_NLF2_BR,AET_NLF3_P,AET_NLF3_PM,AET_NLF3_PT,AET_NLF3_HS,AET_NLF3_OD,AET_NLF3_Ham,AET_NLF3_TH,AET_NLF3_BR,AET_NLF4_P,AET_NLF4_PM,AET_NLF4_PT,AET_NLF4_HS,AET_NLF4_OD,AET_NLF4_Ham,AET_NLF4_TH,AET_NLF4_BR,AET_lf_P,AET_lf_PM,AET_lf_PT,AET_lf_HS,AET_lf_OD,AET_lf_Ham,AET_lf_TH,AET_lf_BR,AET_PF_P,AET_PF_PM,AET_PF_PT,AET_PF_HS,AET_PF_OD,AET_PF_Ham,AET_PF_TH,AET_PF_BR,AET_B1963_P,AET_B1963_PM,AET_B1963_PT,AET_B1963_HS,AET_B1963_OD,AET_B1963_Ham,AET_B1963_TH,AET_B1963_BR,AET_G1989_P,AET_G1989_PM,AET_G1989_PT,AET_G1989_HS,AET_G1989_OD,AET_G1989_Ham,AET_G1989_TH,AET_G1989_BR,AET_B2015_P,AET_B2015_PM,AET_B2015_PT,AET_B2015_HS,AET_B2015_OD,AET_B2015_Ham,AET_B2015_TH,AET_B2015_BR,AET_M2015_P,AET_M2015_PM,AET_M2015_PT,AET_M2015_HS,AET_M2015_OD,AET_M2015_Ham,AET_M2015_TH,AET_M2015_BR
27.46,239.833,416.649,441,6.924,99.921,1.461,140,0,23.2257,0,11,9.479877551,0.44,1.784575639,4.320308175,1.571680168,2.825234546,1.83020197,1.571981816,4.939984119,2.523479,1.784575639,1.571680168,4.320308175,2.825234546,1.83020197,1.571981816,4.939984119,2.523479,1.784575639,1.571680168,4.320308175,2.825234546,1.83020197,1.571981816,4.939984119,2.523479,0.7852132811,0.6915392741,1.900935597,1.2431032,0.8052888668,0.691671999,2.173593013,1.11033076,1.779162923,1.566913176,4.307204443,2.816665455,1.824650867,1.567213909,4.925000876,2.51582515,30.24665453,30.41224531,35.23488369,19.35775581,35.45122032,35.42806018,35.4097409,18.7393961,1.784575639,1.571680168,4.320308175,2.825234546,1.83020197,1.571981816,4.939984119,2.523479,6.856040711,7.068936182,4.320308175,5.815381804,6.81041438,7.068634534,3.700632231,6.11713735,17.68860698,17.75467279,16.90171745,17.3656693,17.6744482,17.75457918,16.70941937,17.4593102,-6.936442588,-13.25183651,4.320308175,2.888450103,-5.94258177,-13.24040224,4.245191842,1.679867357,25.45141264,27.22554156,4.320308175,16.77925508,25.07119322,27.22302784,-0.8436580272,19.29388463
26.941,250.454,413.723,441,6.831,100.017,1.188,140,0,28.5265,0,11,11.64346939,0.44,1.753655904,4.124470254,1.550699603,3.128422842,1.772247166,1.524911186,4.611149512,2.76093,1.753655904,1.550699603,4.124470254,3.128422842,1.772247166,1.524911186,4.611149512,2.76093,1.753655904,1.550699603,4.124470254,3.128422842,1.772247166,1.524911186,4.611149512,2.76093,0.7716085978,0.6823078253,1.814766912,1.37650605,0.7797887532,0.6709609218,2.028905785,1.2148092,1.74833697,1.545996246,4.111960509,3.118934163,1.766871843,1.520286046,4.597163642,2.752555948,29.72259799,30.00626825,33.63769985,21.43512138,34.32862919,34.36722023,33.05265878,20.50271109,1.753655904,1.550699603,4.124470254,3.128422842,1.772247166,1.524911186,4.611149512,2.76093,6.495284603,6.698240904,4.124470254,5.120517666,6.476693341,6.724029322,3.637790996,5.488010507,16.49642024,16.56115374,15.74024216,16.05793436,16.49049051,16.56937903,15.5850144,16.17514726,-5.54139754,-10.86385822,4.124470254,3.640227364,-5.17030753,-11.75194727,4.07359409,2.938143034,23.8812565,25.57255901,4.124470254,12.42486535,23.72632932,25.78746249,0.06880977109,15.4873057
26.58,231.97,413.01,441,6.089,100.196,1.015,140,0,24.1716,0,11,9.865959184,0.44,1.709567528,3.99447128,1.520004008,3.184295434,1.733021344,1.492898759,4.404088752,2.78197,1.709567528,1.520004008,3.99447128,3.184295434,1.733021344,1.492898759,4.404088752,2.78197,1.709567528,1.520004008,3.99447128,3.184295434,1.733021344,1.492898759,4.404088752,2.78197,0.7522097123,0.6688017633,1.757567363,1.401089991,0.7625293913,0.6568754541,1.937799051,1.2240668,1.704382316,1.515393752,3.982355829,3.174637291,1.727764995,1.488370715,4.390730909,2.773532132,28.97534702,29.41230391,32.57747486,21.81794553,33.56882054,33.64574994,31.56844999,20.65895447,1.709567528,1.520004008,3.99447128,3.184295434,1.733021344,1.492898759,4.404088752,2.78197,6.279375032,6.468938553,3.99447128,4.804647126,6.255921216,6.496043801,3.584853808,5.20697256,15.71042217,15.77212214,14.96672159,15.23042121,15.70278832,15.78094448,14.83339749,15.36137187,-5.141675649,-9.929890838,3.99447128,3.696969434,-4.688670833,-10.82228569,3.956155947,3.104946583,23.03533588,24.61503188,3.99447128,10.74593666,22.83988741,24.84090895,0.5809923484,14.09864861
26.188,219.521,410.622,441,5.442,100.248,0.841,140,0,23.2257,0,11,9.479877551,0.44,1.67030645,3.85649233,1.495621938,3.425441475,1.691409706,1.458801912,4.197257775,2.980718,1.67030645,1.495621938,3.85649233,3.425441475,1.691409706,1.458801912,4.197257775,2.980718,1.67030645,1.495621938,3.85649233,3.425441475,1.691409706,1.458801912,4.197257775,2.980718,0.7349348381,0.6580736528,1.696856625,1.507194249,0.7442202707,0.6418728414,1.846793421,1.31151592,1.665240319,1.491085635,3.844795377,3.415051923,1.686279568,1.454377286,4.184527262,2.971677319,28.30991361,28.94050723,31.45216803,23.47021408,32.76279839,32.87730266,30.08588828,22.13486035,1.67030645,1.495621938,3.85649233,3.425441475,1.691409706,1.458801912,4.197257775,2.980718,6.042678209,6.217362721,3.85649233,4.287543184,6.021574953,6.254182747,3.515726885,4.73226666,14.90778905,14.96583249,14.18137239,14.32460016,14.90077695,14.97806689,14.06814428,14.47237101,-4.580476344,-8.726180621,3.85649233,3.787173579,-4.191336418,-9.866487009,3.828269796,3.4718882,22.07470799,23.53041226,3.85649233,7.448582783,21.89884753,23.83724581,1.016780287,11.15461174
26.488,219.501,413.532,441,6.128,100.099,1.118,140,0,28.5265,0,11,11.64346939,0.44,1.717584739,3.960599371,1.522577959,3.118431903,1.723164329,1.484834703,4.353928355,2.710628,1.717584739,1.522577959,3.960599371,3.118431903,1.723164329,1.484834703,4.353928355,2.710628,1.717584739,1.522577959,3.960599371,3.118431903,1.723164329,1.484834703,4.353928355,2.710628,0.7557372853,0.6699343018,1.742663723,1.372110038,0.7581923048,0.6533272693,1.915728476,1.19267632,1.712375211,1.517959896,3.948586656,3.108973528,1.717937877,1.480331118,4.340722651,2.702406516,29.1112302,29.46211024,32.30122772,21.36666613,33.37788905,33.46400873,31.20890092,20.12916762,1.717584739,1.522577959,3.960599371,3.118431903,1.723164329,1.484834703,4.353928355,2.710628,6.203614004,6.398620784,3.960599371,4.80276684,6.198034414,6.43636404,3.567270388,5.210570743,15.5222223,15.58593246,14.78941272,15.0645551,15.5203994,15.59826346,14.66090922,15.19778767,-4.66284675,-9.364184779,3.960599371,3.627716596,-4.558537099,-10.57473429,3.92474813,2.970717397,22.65238797,24.27744448,3.960599371,10.97866161,22.60589139,24.59197161,0.6828578454,14.37702747
27.16,230.068,418.985,441,6.045,100.021,0.815,140,0,24.1716,0,11,9.865959184,0.44,1.701375057,4.206479938,1.523798679,2.537278562,1.796474848,1.544621461,4.745194319,2.221755,1.701375057,1.523798679,4.206479938,2.537278562,1.796474848,1.544621461,4.745194319,2.221755,1.701375057,1.523798679,4.206479938,2.537278562,1.796474848,1.544621461,4.745194319,2.221755,0.7486050252,0.6704714188,1.850851173,1.116402567,0.790448933,0.6796334427,2.087885501,0.9775722,1.696214693,1.519176914,4.193721453,2.529582857,1.791026041,1.539936539,4.730801885,2.215016295,28.83649337,29.48573137,34.30654142,17.38475798,34.79792213,34.81143453,34.01349019,16.49878877,1.701375057,1.523798679,4.206479938,2.537278562,1.796474848,1.544621461,4.745194319,2.221755,6.711584818,6.889161196,4.206479938,5.875681313,6.616485028,6.868338415,3.667765556,6.191204876,17.0060665,17.06207719,16.21591265,16.74240793,16.97607036,17.05550932,16.04599272,16.84192957,-7.618652747,-13.15015525,4.206479938,2.023754719,-5.490926102,-12.36835006,4.146496558,0.08700684981,25.08235394,26.56215709,4.206479938,18.1164914,24.28985569,26.38863391,-0.2828065759,20.74585442
26.19,208.194,413.896,441,4.699,99.955,1.261,140,0,23.2257,0,11,9.479877551,0.44,1.670571197,3.854375464,1.480135942,3.056402233,1.691619454,1.458974138,4.198268451,2.624166,1.670571197,1.480135942,3.854375464,3.056402233,1.691619454,1.458974138,4.198268451,2.624166,1.670571197,1.480135942,3.854375464,3.056402233,1.691619454,1.458974138,4.198268451,2.624166,0.7350513267,0.6512598147,1.695925204,1.344816983,0.7443125597,0.6419486209,1.847238118,1.15463304,1.665504263,1.475646609,3.842684932,3.047131998,1.686488679,1.45454899,4.185534872,2.61620676,28.31440078,28.64085091,31.43490364,20.94165533,32.76686123,32.88118416,30.09313279,19.4870994,1.670571197,1.480135942,3.854375464,3.056402233,1.691619454,1.458974138,4.198268451,2.624166,6.038179731,6.228614985,3.854375464,4.652348694,6.017131474,6.249776789,3.510482477,5.084584928,14.93609275,14.99917835,14.21266269,14.47700773,14.92912009,15.00618863,14.09874107,14.62019487,-4.555642496,-9.162156365,3.854375464,3.551886572,-4.168607954,-9.829465389,3.825664359,2.857980793,22.05274435,23.63970481,3.854375464,10.50415239,21.87734221,23.81605318,0.9886005742,14.106121
25.318,148.491,415.033,441,3.759,100.052,1.557,140,0,28.5265,0,11,11.64346939,0.44,1.63517368,3.56378354,1.429805131,2.870143057,1.602592013,1.38554265,3.796604521,2.363329,1.63517368,1.429805131,3.56378354,2.870143057,1.602592013,1.38554265,3.796604521,2.363329,1.63517368,1.429805131,3.56378354,2.870143057,1.602592013,1.38554265,3.796604521,2.363329,0.7194764191,0.6291142575,1.568064758,1.262862945,0.7051404859,0.6096387658,1.670505989,1.03986476,1.630214108,1.425468453,3.552974389,2.861437755,1.597731264,1.381340223,3.785089211,2.356160893,27.7144506,27.66694221,29.06494015,19.66545698,31.04238958,31.2262444,27.21401105,17.5501196,1.63517368,1.429805131,3.56378354,2.870143057,1.602592013,1.38554265,3.796604521,2.363329,5.4923934,5.697761949,3.56378354,4.257424023,5.524975067,5.742024431,3.330962559,4.76423808,13.27104255,13.34227655,12.6020862,12.84268188,13.2823438,13.3576294,12.52133006,13.01847507,-2.690410839,-6.749099182,3.56378354,3.324620822,-3.19753012,-7.963005588,3.548872087,2.477889631,19.63553238,21.34693695,3.56378354,9.344120901,19.90704626,21.71579096,1.623608699,13.56757137
26.251,183.246,421.62,441,6.007,100.148,1.289,140,0,24.1716,0,11,9.865959184,0.44,1.722713506,3.877468259,1.519737985,2.188430214,1.698029272,1.464235559,4.229307557,1.791827,1.722713506,1.519737985,3.877468259,2.188430214,1.698029272,1.464235559,4.229307557,1.791827,1.722713506,1.519737985,3.877468259,2.188430214,1.698029272,1.464235559,4.229307557,1.791827,0.7579939425,0.6686847135,1.706086034,0.9629092943,0.7471328797,0.6442636459,1.860895325,0.78840388,1.717488421,1.515128536,3.865707685,2.181792585,1.692879056,1.459794452,4.216479835,1.78639229,29.19815732,29.40715633,31.62324019,14.99454187,32.89102013,32.99976181,30.31562069,13.30613645,1.722713506,1.519737985,3.877468259,2.188430214,1.698029272,1.464235559,4.229307557,1.791827,6.032223012,6.235198532,3.877468259,5.566506303,6.056907246,6.290700959,3.52562896,5.963109518,15.02645828,15.09361693,14.31351319,14.8723663,15.03462557,15.11198105,14.19709989,15.00359066,-3.827201225,-8.312380683,3.877468259,1.076648547,-4.26065056,-10.00177332,3.847681169,-2.740040187,21.83375787,23.52522054,3.877468259,17.9527853,22.03945982,23.98774076,0.9454741056,21.25781208
26.122,213.915,411.754,441,5.266,100.203,0.758,140,0,23.2257,0,11,9.479877551,0.44,1.658338681,3.833208056,1.490260557,3.292848433,1.684502599,1.453128374,4.164152067,2.846968,1.658338681,1.490260557,3.833208056,3.292848433,1.684502599,1.453128374,4.164152067,2.846968,1.658338681,1.490260557,3.833208056,3.292848433,1.684502599,1.453128374,4.164152067,2.846968,0.7296690198,0.655714645,1.686611545,1.448853311,0.7411811436,0.6393764847,1.83222691,1.25266592,1.653308849,1.485740515,3.821581726,3.282861043,1.67939341,1.448720956,4.151521965,2.83833299,28.10707268,28.8367637,31.26226985,22.56172181,32.62900694,32.74943703,29.848587,21.14163068,1.658338681,1.490260557,3.833208056,3.292848433,1.684502599,1.453128374,4.164152067,2.846968,6.008077431,6.176155556,3.833208056,4.37356768,5.981913514,6.213287738,3.502264046,4.819448113,14.78283403,14.83884715,14.05804484,14.23812315,14.77411474,14.85122169,13.94775562,14.38671567,-4.588523027,-8.565892304,3.833208056,3.715563392,-4.106867629,-9.705403791,3.806322291,3.298880062,21.95711951,23.35777055,3.833208056,8.336204917,21.73908687,23.66720541,1.0753413,12.05187519
26.09,243.287,415.034,441,5.343,100.068,0.964,140,0,28.5265,0,11,11.64346939,0.44,1.674135616,3.820886682,1.493923115,2.921418609,1.681163859,1.450384497,4.148271661,2.484424,1.674135616,1.493923115,3.820886682,2.921418609,1.681163859,1.450384497,4.148271661,2.484424,1.674135616,1.493923115,3.820886682,2.921418609,1.681163859,1.450384497,4.148271661,2.484424,0.7366196709,0.6573261704,1.68119014,1.285424188,0.739712098,0.6381691785,1.825239531,1.09314656,1.669057871,1.489391964,3.809297723,2.912557786,1.676064797,1.445985401,4.135689725,2.476888606,28.37481388,28.90763474,31.16178114,20.01678343,32.56433517,32.68759773,29.73475646,18.44937304,1.674135616,1.493923115,3.820886682,2.921418609,1.681163859,1.450384497,4.148271661,2.484424,5.967637748,6.147850249,3.820886682,4.720354755,5.960609505,6.191388867,3.493501703,5.157349364,14.72468145,14.78475638,14.00904893,14.30889208,14.72233854,14.79927024,13.89991316,14.45456689,-4.182496063,-8.294407082,3.820886682,3.401841016,-4.05674934,-9.612222308,3.794457886,2.511160002,21.7104789,23.21224974,3.820886682,11.31645396,21.65191021,23.57507156,1.092678523,14.9580757
26.341,224.249,419.329,441,6.211,99.926,0.899,140,0,24.1716,0,11,9.865959184,0.44,1.702703455,3.906867917,1.516569863,2.452134443,1.70753076,1.472028501,4.275867907,2.055676,1.702703455,1.516569863,3.906867917,2.452134443,1.70753076,1.472028501,4.275867907,2.055676,1.702703455,1.516569863,3.906867917,2.452134443,1.70753076,1.472028501,4.275867907,2.055676,0.7491895202,0.6672907397,1.719021884,1.078939155,0.7513135343,0.6476925405,1.881381879,0.90449744,1.697539062,1.511970023,3.895018173,2.444696985,1.702351725,1.467563758,4.262898965,2.049441022,28.8590083,29.3458527,31.86301326,16.80137312,33.07506503,33.17539287,30.64936466,15.26548341,1.702703455,1.516569863,3.906867917,2.452134443,1.70753076,1.472028501,4.275867907,2.055676,6.11103238,6.297165972,3.906867917,5.361601392,6.106205075,6.341707334,3.537867928,5.758059835,15.23627434,15.29744038,14.5119557,14.99000105,15.23468802,15.31207728,14.39069725,15.12028272,-4.442719651,-8.798647525,3.906867917,2.268964982,-4.354205163,-10.18645117,3.87458174,0.01603103475,22.27490511,23.82601837,3.906867917,16.02964687,22.23467756,24.19719639,0.8318680072,19.33346723
27.026,238.202,419.081,441,6.846,99.831,0.672,140,0,23.2257,0,11,9.479877551,0.44,1.71383528,4.154236525,1.531419476,2.518685148,1.781611562,1.532535122,4.662390135,2.190253,1.71383528,1.531419476,4.154236525,2.518685148,1.781611562,1.532535122,4.662390135,2.190253,1.71383528,1.531419476,4.154236525,2.518685148,1.781611562,1.532535122,4.662390135,2.190253,0.7540875233,0.6738245695,1.827864071,1.108221465,0.7839090874,0.6743154537,2.051451659,0.96371132,1.708637124,1.526774597,4.141636498,2.511045837,1.776207837,1.527886859,4.64824885,2.183609842,29.04768087,29.63319492,33.88046289,17.25736085,34.5100186,34.53904236,33.41995089,16.26485441,1.71383528,1.531419476,4.154236525,2.518685148,1.781611562,1.532535122,4.662390135,2.190253,6.59463777,6.777053574,4.154236525,5.789787903,6.526861488,6.775937929,3.646082916,6.118220051,16.71666961,16.77449173,15.94311183,16.4615485,16.6951859,16.77413809,15.78203742,16.56565484,-6.719005377,-11.99772688,4.154236525,2.055774441,-5.274815601,-11.95762016,4.099612873,0.05374129417,24.49091357,26.01104527,4.154236525,17.78383134,23.92611122,26.00174822,-0.08037688936,20.5207659
27.655,236.264,418.831,441,7.508,99.697,0.806,140,0,28.5265,0,11,11.64346939,0.44,1.75262353,4.394256656,1.559445597,2.583157717,1.852463411,1.5899915,5.073973438,2.316256,1.75262353,1.559445597,4.394256656,2.583157717,1.852463411,1.5899915,5.073973438,2.316256,1.75262353,1.559445597,4.394256656,2.583157717,1.852463411,1.5899915,5.073973438,2.316256,0.7711543533,0.6861560625,1.933472929,1.136589395,0.8150839008,0.6995962601,2.232548313,1.01915264,1.747307727,1.554715712,4.380928634,2.575322858,1.846844788,1.585168969,5.058583798,2.309230668,29.70510035,30.17550453,35.83798097,17.69910975,35.88242697,35.83394794,36.37017456,17.20055473,1.75262353,1.559445597,4.394256656,2.583157717,1.852463411,1.5899915,5.073973438,2.316256,7.035889782,7.229067715,4.394256656,6.205355595,6.936049901,7.198521812,3.714539874,6.472257312,18.19063955,18.24986183,17.38079782,17.93602386,18.16003178,18.24049742,17.17241801,18.01784754,-8.592085664,-15.03672421,4.394256656,1.793241926,-6.233771567,-13.8078658,4.307203515,0.052349399,26.40786604,28.01768215,4.394256656,19.48674781,25.57586703,27.76313295,-1.270049858,21.71092879
26.467,209.094,414.795,441,5.124,99.812,0.938,140,0,24.1716,0,11,9.865959184,0.44,1.670793776,3.950328103,1.495941501,2.973633306,1.720922229,1.482999324,4.342621203,2.569664,1.670793776,1.495941501,3.950328103,2.973633306,1.720922229,1.482999324,4.342621203,2.569664,1.670793776,1.495941501,3.950328103,2.973633306,1.720922229,1.482999324,4.342621203,2.569664,0.7351492613,0.6582142606,1.738144365,1.308398655,0.7572057808,0.6525197024,1.910753329,1.13065216,1.665726166,1.491404229,3.938346541,2.964614113,1.715702577,1.478501305,4.329449795,2.561870068,28.31817325,28.94669083,32.21745894,20.37454465,33.33445931,33.42264443,31.12785141,19.08236666,1.670793776,1.495941501,3.950328103,2.973633306,1.720922229,1.482999324,4.342621203,2.569664,6.229862431,6.404714705,3.950328103,4.927022901,6.179733977,6.417656883,3.558035003,5.330992206,15.51848399,15.57550716,14.77507774,15.09359938,15.502136,15.57972789,14.64714233,15.22534265,-5.489202714,-10.05319424,3.950328103,3.45622827,-4.505470772,-10.47958685,3.914572451,2.599554578,22.9464475,24.40354978,3.950328103,12.08945142,22.52871039,24.51140127,0.6812189373,15.4558623
25.584,164.146,417.4,441,4.552,99.845,0.636,140,0,23.2257,0,11,9.479877551,0.44,1.621301601,3.648437241,1.469371891,2.624609836,1.629241105,1.407593153,3.911259256,2.147088,1.621301601,1.469371891,3.648437241,2.624609836,1.629241105,1.407593153,3.911259256,2.147088,1.621301601,1.469371891,3.648437241,2.624609836,1.629241105,1.407593153,3.911259256,2.147088,0.7133727046,0.6465236319,1.605312386,1.154828328,0.7168660863,0.6193409871,1.720954073,0.94471872,1.616384105,1.464915205,3.637371331,2.616649251,1.624299528,1.403323845,3.899396192,2.140575764,27.47933366,28.4325649,29.75534536,17.98312865,31.55858552,31.72320088,28.03585467,15.94431041,1.621301601,1.469371891,3.648437241,2.624609836,1.629241105,1.407593153,3.911259256,2.147088,5.675572881,5.827502592,3.648437241,4.672264646,5.667633377,5.88928133,3.385615226,5.149786482,13.78130198,13.83317224,13.08921838,13.4387629,13.77859136,13.8542641,12.99948841,13.60179345,-3.595279673,-6.76621767,3.648437241,3.00065177,-3.461398214,-8.474017301,3.630119281,1.50078169,20.54123424,21.80731516,3.648437241,12.18033228,20.47507171,22.32213798,1.458253784,16.15968092
25.591,178.177,416.42,441,4.602,99.765,0.907,140,0,28.5265,0,11,11.64346939,0.44,1.638678552,3.649998033,1.469290697,2.734038937,1.629948349,1.408177536,3.914365143,2.255007,1.638678552,1.469290697,3.649998033,2.734038937,1.629948349,1.408177536,3.914365143,2.255007,1.638678552,1.469290697,3.649998033,2.734038937,1.629948349,1.408177536,3.914365143,2.255007,0.7210185629,0.6464879069,1.605999135,1.202977132,0.7171772737,0.6195981158,1.722320663,0.99220308,1.63370835,1.464834258,3.638927389,2.725746447,1.625004627,1.403906456,3.902492659,2.24816744,27.77385445,28.4309938,29.76807462,18.73290775,31.57228492,31.73637124,28.05811763,16.74571866,1.638678552,1.469290697,3.649998033,2.734038937,1.629948349,1.408177536,3.914365143,2.255007,5.661317514,5.830705369,3.649998033,4.565957129,5.670047717,5.89181853,3.385630923,5.044989066,13.79459738,13.85236078,13.10871199,13.42106563,13.79757448,13.87320114,13.01855946,13.58442158,-3.318555976,-6.787130922,3.649998033,3.174696537,-3.462707726,-8.478177462,3.631486228,1.981870604,20.41099371,21.82255916,3.649998033,11.2829905,20.4837454,22.33183551,1.446938785,15.27492331
25.348,151.303,422.466,441,3.763,99.695,1.038,140,0,24.1716,0,11,9.865959184,0.44,1.612243751,3.570167391,1.443271421,2.049995872,1.605575608,1.388014386,3.809213631,1.557842,1.612243751,1.443271421,3.570167391,2.049995872,1.605575608,1.388014386,3.809213631,1.557842,1.612243751,1.443271421,3.570167391,2.049995872,1.605575608,1.388014386,3.809213631,1.557842,0.7093872503,0.6350394254,1.570873652,0.9019981836,0.7064532677,0.6107263298,1.676053997,0.68545048,1.607353727,1.4388939,3.559338877,2.043778122,1.600705809,1.383804462,3.797660076,1.55311698,27.32581275,27.92751693,29.11700454,14.04602657,31.10018215,31.2819504,27.30439298,11.56856003,1.612243751,1.443271421,3.570167391,2.049995872,1.605575608,1.388014386,3.809213631,1.557842,5.528091031,5.697063361,3.570167391,5.09033891,5.534759174,5.752320396,3.331121151,5.582492782,13.35956764,13.41787746,12.6839175,13.20850593,13.36186871,13.43694584,12.60142622,13.37834087,-3.094207832,-6.484583358,3.570167391,1.196668683,-3.201427509,-7.977567622,3.554526199,-4.025244337,19.88619773,21.29430047,3.570167391,16.23826338,19.94176558,21.75477577,1.578115395,20.33954565
25.539,135.351,420.244,441,4.058,99.584,1.166,140,0,23.2257,0,11,9.479877551,0.44,1.632685079,3.631230869,1.452539929,2.305927804,1.624701858,1.403841447,3.891403407,1.830027,1.632685079,1.452539929,3.631230869,2.305927804,1.624701858,1.403841447,3.891403407,1.830027,1.632685079,1.452539929,3.631230869,2.305927804,1.624701858,1.403841447,3.891403407,1.830027,0.7183814346,0.6391175688,1.597741582,1.014608234,0.7148688174,0.6176902366,1.712217499,0.80521188,1.627733055,1.448134296,3.620217146,2.298933799,1.619774048,1.399583519,3.879600566,1.824476428,27.67227147,28.10686394,29.61501636,15.79960411,31.47065978,31.63864795,27.89352821,13.58981027,1.632685079,1.452539929,3.631230869,2.305927804,1.624701858,1.403841447,3.891403407,1.830027,5.629776659,5.809921808,3.631230869,4.956533933,5.63775988,5.858620291,3.371058331,5.432434737,13.71306729,13.77455269,13.03094296,13.48328259,13.71579204,13.79117398,12.94214339,13.64571245,-3.261895006,-6.988879409,3.631230869,2.205087455,-3.39278857,-8.347555672,3.613181581,-0.7241269009,20.28577912,21.7869887,3.631230869,14.67542307,20.35230596,22.19280938,1.463126386,18.64126311
